Loan ID,Amount Requested,Amount Funded By Investors,Interest Rate,Loan Length,CREDIT Grade,Loan Title,Loan Purpose,Monthly PAYMENT,Total Amount Funded,Debt-To-Income Ratio,City,State,Home Ownership,Monthly Income,FICO Range,Earliest CREDIT Line,Open CREDIT Lines,Total CREDIT Lines,Revolving CREDIT Balance,Revolving Line Utilization,Inquiries in the Last 6 Months,Accounts Now Delinquent,Delinquent Amount,Delinquencies (Last 2 yrs),Months Since Last Delinquency,Public Records On File,Months Since Last Record,Education,Employment Length,"Status (Fully Paid=1, Not Paid=0)"
713341,6000,6000,7.29%,60 months,A4,Personal Loan,debt_consolidation,119.63,6000,11.40%,long beach,NY,RENT,5000,800-804,12/20/94,7,34,2396,9.40%,0,0,0,0,,0,,,6 years,1
806960,5000,5000,11.99%,36 months,B5,Debt consolidation,debt_consolidation,166.05,5000,24.25%,North Las Vegas,NV,MORTGAGE,11407.17,690-694,2/21/91,9,28,53067,74.40%,2,0,0,0,,0,,,10+ years,0
2144583,12000,12000,15.31%,36 months,C2,Consolidation,debt_consolidation,417.81,12000,23.89%,BOGOTA,NJ,NONE,4275,665-669,1/17/96,11,19,34733,56.60%,0,0,0,1,15,0,,,5 years,0
456922,9600,9600,15.31%,36 months,D3,Septic System Replacement,other,334.23,9600,21.31%,Rushville,OH,MORTGAGE,5900,670-674,11/1/98,5,7,34009,90.70%,0,0,0,0,69,0,,,6 years,1
2078912,12000,12000,14.09%,36 months,B5,Consolidate,debt_consolidation,410.66,12000,11%,WATKINSVILLE,GA,MORTGAGE,7716.67,710-714,6/19/89,8,28,16789,92.20%,2,0,0,0,,0,,,10+ years,0
2300280,5000,5000,18.49%,36 months,D2,Vacation,vacation,0,5000,7.80%,O FALLON,IL,MORTGAGE,6000,690-694,8/6/89,8,13,8898,66.40%,0,0,0,1,20,0,,,10+ years,0
2299115,6000,6000,16.29%,36 months,C4,debt consolidation,debt_consolidation,0,6000,23.28%,MONROE,NC,OWN,5000,660-664,10/11/05,11,14,7097,74.70%,0,0,0,0,,0,,,6 years,0
2286389,6425,6425,6.62%,36 months,A2,Medical Expesnes,medical,197.28,6425,17.64%,CANOGA PARK,CA,RENT,2250,740-744,4/4/92,10,18,5858,16.70%,0,0,0,0,28,0,,,< 1 year,0
324633,16000,4683.58,9.45%,36 months,B1,Home Remodeling,home_improvement,272.09,8500,3.12%,Iola,KS,OWN,4166.67,760-764,3/10/01,5,13,1133,18%,1,0,0,0,,0,,Kansas State University,4 years,1
499006,10000,10000,14.59%,36 months,D1,payoff,debt_consolidation,344.65,10000,21.17%,washington,DC,MORTGAGE,3500,670-674,8/2/97,12,25,21694,57.20%,0,0,0,0,32,0,,,10+ years,1
437508,20000,19725,11.83%,36 months,B3,credit card debt consolidation,credit_card,662.68,20000,15.91%,New Albany,OH,MORTGAGE,7000,765-769,11/13/94,16,52,12870,12.10%,4,0,0,0,,0,,Univ of Texas at Dallas,1 year,1
434575,10000,9975,14.26%,36 months,C5,debt consolidation,debt_consolidation,343.06,10000,15.92%,washingtonville,NY,MORTGAGE,8750,685-689,11/30/94,7,36,28282,85.40%,5,0,0,0,,0,,suny new paltz,1 year,0
2364809,35000,35000,14.33%,36 months,C1,Consolidation of Debt,debt_consolidation,0,35000,17.82%,Neptune,NJ,MORTGAGE,10916.67,720-724,4/5/90,18,49,53226,73.60%,3,0,0,0,,0,,,10+ years,0
2301837,30000,29975,23.28%,60 months,F2,DEBT CONSOLIDATION,debt_consolidation,850.55,30000,16.23%,EUGENE,OR,MORTGAGE,7666.67,675-679,1/8/95,19,46,25156,91.80%,3,0,0,1,10,0,,,10+ years,0
422456,5000,5000,11.26%,36 months,B2,Flight Lessons,educational,164.32,5000,7.72%,CHICAGO,IL,RENT,5375,715-719,11/21/93,6,10,1460,38.40%,2,0,0,0,77,0,,Grand Valley State University,< 1 year,1
2297993,28000,28000,11.14%,60 months,B2,debt restructure,debt_consolidation,610.75,28000,11.87%,SUTTON,MA,MORTGAGE,7500,765-769,2/21/81,22,46,16691,22.30%,1,0,0,0,35,0,,,3 years,0
1187816,1000,1000,9.76%,36 months,B1,Green Loan,renewable_energy,32.16,1000,14.66%,el paso,TX,OWN,3550,705-709,9/14/88,14,21,2617,31.50%,2,0,0,0,25,0,,,3 years,0
1165478,7350,7325,12.12%,36 months,B3,Paying off Loan and CC Debt,debt_consolidation,244.55,7350,7.59%,San Diego,CA,RENT,9645.08,685-689,1/1/00,8,45,15361,86.80%,0,0,0,1,23,0,,,2 years,1
855019,15000,14925,5.99%,36 months,A2,Debt Consolidation,debt_consolidation,456.27,15000,1.11%,OTSEGO,MN,MORTGAGE,4500,780-784,2/20/99,7,52,386,1.30%,3,0,0,1,18,0,,,< 1 year,0
451211,21000,20975,13.22%,36 months,C2,Consolidation,debt_consolidation,709.82,21000,20.59%,Cheyenne,WY,MORTGAGE,5852,710-714,5/23/96,8,58,19995,67.30%,2,0,0,0,,0,,,1 year,1
665272,10000,9975,7.66%,36 months,A5,HFC Refinance Loan,debt_consolidation,311.8,10000,11.95%,JACKSONVILLE,FL,MORTGAGE,6000,705-709,7/24/95,8,27,12751,75.90%,0,0,0,0,67,0,,,7 years,1
467219,1600,1600,13.57%,36 months,C3,Personal Loan,other,54.35,1600,21.46%,CUYAHOGA FALLS,OH,OWN,1030,710-714,12/5/05,2,3,0,0%,3,0,0,0,,0,,,2 years,0
662734,8000,8000,7.29%,36 months,A4,KKR Loan,debt_consolidation,248.08,8000,29.27%,BATON ROUGE,LA,RENT,2583,720-724,12/5/03,10,19,9387,48.60%,0,0,0,0,,0,,,< 1 year,1
596450,2000,2000,16.32%,60 months,D5,Debt Consolidation,debt_consolidation,48.98,2000,24.20%,PHILADELPHIA,PA,RENT,3500,660-664,9/23/02,9,26,8002,79.20%,2,0,0,0,,0,,,3 years,0
824461,2000,2000,5.42%,36 months,A1,Personal Loan,car,60.32,2000,5.19%,Spring,TX,RENT,5708.33,815-819,8/27/87,6,14,630,3.70%,0,0,0,0,,0,,,4 years,1
1855798,12000,12000,6.62%,36 months,A2,Debt Consolidation,debt_consolidation,368.45,12000,17.61%,Williston Park,NY,RENT,5416.67,740-744,10/1/02,12,33,11370,42.90%,0,0,0,0,,0,,,3 years,0
339824,6400,100,14.50%,36 months,E2,Newlywed Couple Trying To Pay Down Debt,debt_consolidation,75.73,2200,7.27%,Pullman,WA,RENT,4237,645-649,3/11/96,7,10,6417,71.30%,0,0,0,0,,0,,Northwestern State University of Louisiana (NSU),1 year,0
299298,1200,1200,8.32%,36 months,A4,Helping with parents 25th anniversary,wedding,37.79,1200,3.42%,Morton Grove,IL,RENT,2750,720-724,4/18/02,8,9,6685,19.20%,1,0,0,0,,0,,UCLA,3 years,1
628287,7200,7200,9.62%,36 months,B3,Ring,wedding,231.05,7200,4.79%,columbus,OH,MORTGAGE,9000,705-709,11/18/02,4,8,1031,46.90%,0,0,0,0,35,0,,,4 years,1
172472,3000,2225,13.75%,36 months,E2,Consolidating two credit cards. NO DQs,debt_consolidation,102.17,3000,16.71%,Loveland,CO,RENT,3333.33,640-644,12/27/02,10,24,9135,76.80%,28,0,0,0,0,0,0,Colorado State Univeristy,3 years,0
350412,2000,556.36,9.76%,36 months,B2,Anniv. Gift,other,64.31,2000,17.01%,Bayonne,NJ,RENT,6667,710-714,12/7/98,18,24,29889,37.40%,1,0,0,0,,0,,,10+ years,1
426329,2700,2700,12.84%,36 months,C2,A chance for a clean slate!,debt_consolidation,90.77,2700,9.17%,West Palm Beach,FL,MORTGAGE,3750,695-699,6/16/91,4,19,2857,92.20%,0,0,0,0,25,0,,"Suffolk County Community College,Katharine Gibbs School-Melville",4 years,1
723037,35000,35000,18.25%,60 months,F1,Debt Consolidation Loan,debt_consolidation,893.54,35000,14.14%,gilbert,AZ,MORTGAGE,10000,680-684,2/5/94,11,24,29965,75.50%,0,0,0,0,36,0,,,< 1 year,1
780079,14400,14400,8.90%,36 months,A5,Get debt free from the bank,credit_card,457.25,14400,10.72%,Carrollton,TX,RENT,4916.67,715-719,10/7/05,5,10,20380,63.90%,0,0,0,0,,0,,,4 years,1
502167,7500,7500,13.48%,36 months,C3,Investment property,other,254.44,7500,0%,FORT WORTH,TX,MORTGAGE,2700,705-709,2/9/98,3,10,0,0%,1,0,0,0,,0,,,4 years,1
2226229,11500,11500,7.62%,36 months,A3,Debt Consolidation,debt_consolidation,358.36,11500,24.55%,Pawtucket,RI,RENT,2916.67,740-744,6/20/96,14,38,13721,38.50%,1,0,0,0,75,0,,,< 1 year,0
776019,24000,24000,19.69%,36 months,E5,Debt Cons,debt_consolidation,888.14,24000,14.81%,fort myers,FL,MORTGAGE,9916.67,705-709,10/29/83,10,23,31881,98.70%,1,0,0,0,74,0,,,8 years,0
591833,6000,6000,16.45%,60 months,E1,Debt Consolidation,debt_consolidation,147.35,6000,2.99%,Altamonte Springs,FL,RENT,5416.67,665-669,1/9/98,10,30,2219,9.70%,1,0,0,1,19,0,,,10+ years,1
2445525,9875,9875,15.31%,36 months,C2,Credit card refinancing,credit_card,0,9875,4.82%,sonoma,CA,MORTGAGE,5833.33,680-684,12/4/91,9,20,7202,49.30%,0,1,41,2,1,1,50,,10+ years,0
583461,3200,3200,7.88%,36 months,A5,James,other,100.1,3200,16.28%,BALTIMORE,MD,MORTGAGE,2869,715-719,1/13/89,11,16,40224,84.90%,2,0,0,0,,0,,,7 years,0
379290,10000,9971.6,13.47%,36 months,C4,Consolidating Debt,credit_card,339.23,10000,8.51%,HOWELL,NJ,RENT,5416.67,695-699,9/21/96,7,18,15351,77.90%,1,0,0,0,68,0,,Ocean County College,10+ years,1
211860,7500,7325.76,8.38%,36 months,A5,High Interest Credit Consolidation,credit_card,236.34,7500,6.06%,New York,NY,OWN,6250,740-744,5/22/99,7,9,4286,40.40%,0,0,0,0,0,0,0,Yale University,< 1 year,1
451606,20000,20000,13.57%,36 months,C3,Making Money,debt_consolidation,679.37,20000,12.34%,Austin,TX,MORTGAGE,6833.33,700-704,4/15/98,10,19,24387,36.60%,0,0,0,0,,0,,,1 year,1
2285327,8000,8000,7.90%,36 months,A4,reasonable debt loan,debt_consolidation,250.33,8000,25.68%,BANNING,CA,RENT,2916.67,730-734,1/1/95,12,21,19549,39%,1,0,0,0,61,0,,,10+ years,0
456469,5000,5000,11.83%,36 months,B3,Personal Loan,other,165.67,5000,20.57%,BURLINGTON,KY,RENT,7083.33,715-719,3/15/96,4,23,5147,51.50%,1,0,0,0,73,0,,,7 years,1
347139,5075,0,18.61%,36 months,G5,Debt Consolidation Lower Interest Rate,debt_consolidation,185.04,5075,28.66%,New York,NY,RENT,6250,650-654,6/29/91,16,31,24671,72.30%,3,0,0,0,37,0,,"SUNY at Binghamton,Fordham University",10+ years,0
421980,5000,5000,8.00%,36 months,A3,Small Business Growth Plan,small_business,156.69,5000,17.84%,W. Henrietta,NY,MORTGAGE,3750,770-774,5/28/92,12,27,5392,9.40%,4,0,0,0,,0,,Riverside School of Aeronautics,9 years,1
841230,4000,4000,19.29%,36 months,E4,Responsible Debt Consolidation,debt_consolidation,147.22,4000,4.46%,Rockville,MD,RENT,4302.5,660-664,8/11/81,25,50,415,41.50%,1,0,0,2,13,0,,,< 1 year,1
2215235,5500,5500,15.31%,36 months,C2,getoutfromunder,debt_consolidation,191.5,5500,32.27%,GREENE,NY,RENT,1583.33,670-674,1/29/00,13,22,5234,71.70%,1,0,0,0,55,0,,,n/a,0
734465,8000,8000,5.42%,36 months,A1,Debt Consolidation Loan,debt_consolidation,241.28,8000,11.42%,JACKSONVILLE,FL,MORTGAGE,2916.67,770-774,8/7/90,7,22,3741,15.60%,0,0,0,0,,0,,,10+ years,1
460222,8000,7950,12.18%,36 months,B4,Catrin's wish,major_purchase,266.4,8000,0.80%,Redondo Beach,CA,RENT,3750,745-749,12/24/96,3,7,150,10%,2,0,0,0,,0,,,< 1 year,1
507421,14400,13775,10.25%,36 months,B2,Debt Consolidation,credit_card,466.35,14400,6.38%,solvang,CA,MORTGAGE,12000,725-729,1/10/78,8,32,22124,35.80%,1,0,0,0,,0,,,10+ years,1
454631,2500,2500,15.65%,36 months,D4,Counseling Student Loan,other,87.47,2500,5.29%,VICTORIA,TX,RENT,1625,715-719,11/22/04,3,11,3492,99.80%,4,0,0,0,,0,,,< 1 year,0
2309932,8000,8000,13.11%,36 months,B4,Home Improvement,home_improvement,269.98,8000,14.63%,BETHEL PARK,PA,MORTGAGE,6583.33,680-684,9/28/96,15,26,14476,77.40%,1,0,0,0,45,0,,,10+ years,0
128733,4000,1325,11.22%,36 months,C4,Loan Needed,vacation,131.38,4000,10.85%,browns mills,NJ,RENT,2166.67,675-679,12/14/06,3,3,25,2.50%,4,0,0,0,0,0,0,Burlington County College,1 year,0
2300571,30000,30000,15.80%,60 months,C3,Credit card payoff,debt_consolidation,0,30000,21.86%,Annapolis,MD,MORTGAGE,7386.65,700-704,3/1/85,17,52,30740,76.10%,0,0,0,2,15,0,,,10+ years,0
241536,13450,12075,12.61%,36 months,D1,Student/Credit Card Loan Consolidation,debt_consolidation,450.67,13450,19.71%,Salt Lake City,UT,RENT,2916.67,690-694,10/5/99,13,16,18028,88.40%,1,0,0,0,0,0,0,University of Utah,4 years,1
487971,10000,9900,7.51%,36 months,A4,Bookcases for my wife,home_improvement,311.1,10000,15.92%,hockessin,DE,MORTGAGE,5000,765-769,11/13/94,8,36,5527,17.80%,0,0,0,0,,0,,,4 years,1
1004157,5000,5000,11.71%,36 months,B3,Debt Consolidation 2011,debt_consolidation,165.38,5000,8.95%,Elk Grove,CA,RENT,4356.08,690-694,11/27/05,5,12,4298,54.40%,0,0,0,0,,0,,,3 years,1
632167,8000,8000,14.83%,60 months,D3,wedding and vacation,wedding,189.61,8000,9.49%,sierra vista,AZ,MORTGAGE,5500,680-684,10/13/04,7,9,5290,29.90%,4,0,0,0,68,0,,,5 years,0
1156625,10000,10000,15.81%,36 months,C4,Debt Consolidation Loan,debt_consolidation,350.64,10000,17.12%,JOHNSTOWN,PA,MORTGAGE,6500,670-674,8/15/01,13,27,11711,68.10%,1,0,0,1,13,0,,,6 years,1
497836,12800,12800,14.96%,36 months,D2,Stonesrule,debt_consolidation,443.48,12800,20.84%,Berlin,CT,OWN,3166.67,725-729,3/19/05,17,29,16632,34.40%,8,0,0,0,,0,,,5 years,0
2300260,20000,20000,12.12%,60 months,B3,MyFreshStart,debt_consolidation,0,20000,3.94%,PITTSBURG,TX,MORTGAGE,8916.67,690-694,3/16/88,8,27,13078,66.10%,2,0,0,3,5,0,,,10+ years,0
660256,1800,1800,10.37%,60 months,B3,Mom's medical procedure,medical,38.58,1800,24.15%,Miami,FL,RENT,2000,705-709,10/17/89,9,33,3783,28.40%,0,0,0,0,40,0,,,< 1 year,1
721768,8000,8000,11.11%,36 months,B5,Fresh Start,debt_consolidation,262.33,8000,15.18%,MULVANE,KS,RENT,3583,695-699,10/30/00,8,29,1158,37.90%,1,0,0,0,,0,,,3 years,1
432264,5000,4900,16.70%,36 months,E2,Business Needs to Grow,small_business,177.51,5000,20.39%,Los Angeles,CA,RENT,3408.33,700-704,4/3/98,13,23,5082,31.60%,0,0,0,0,,0,,"Regis University,Marymount Manhattan College,University of New Mexico-Main Campus",3 years,1
498498,3000,3000,17.56%,36 months,E4,My Wife's Education Fund,educational,107.8,3000,0.46%,Los Angeles,CA,RENT,3666.67,660-664,7/17/94,2,11,384,96%,3,0,0,0,37,0,,,3 years,0
323562,16000,8300.2,8.63%,36 months,A5,Expand Gallery Business,other,506.05,16000,1.16%,Bozeman,MT,MORTGAGE,2750,810-814,12/18/87,9,15,2248,3.10%,0,0,0,0,,0,,Wheaton College,2 years,1
404944,10000,9798.52,11.26%,36 months,B2,Replacing a Retaining Wall,home_improvement,328.64,10000,14.93%,Martinez,GA,MORTGAGE,2833.33,720-724,9/25/95,16,26,9528,35.80%,1,0,0,0,70,0,,University of Phoenix-Online Campus,1 year,1
376100,25000,10650,16.95%,36 months,E5,Invest in forclosures,small_business,890.68,25000,4.33%,Kingwood,TX,MORTGAGE,16666.67,760-764,1/6/73,18,33,12352,17.10%,9,0,0,0,,0,,University of Houston,1 year,0
440469,20000,20000,12.18%,36 months,B4,Consolidation Loan Request,debt_consolidation,666,20000,13.84%,Crestwood,KY,MORTGAGE,8852.17,730-734,1/9/84,12,39,22233,76.70%,1,0,0,0,,0,,"Sullivan University,University of Southern Indiana",10+ years,1
864280,2500,2500,5.42%,36 months,A1,motorcycle,car,75.4,2500,9.20%,stephentown,NY,OWN,4000,785-789,1/21/95,9,17,1421,4.60%,0,0,0,0,,0,,,10+ years,1
300174,10000,3350,13.24%,36 months,D3,Dartmouth Fund,educational,338.1,10000,7.31%,New York,NY,RENT,8500,665-669,10/12/97,8,14,27452,96.30%,2,0,0,0,76,0,,,10+ years,0
603634,6000,5850,14.46%,60 months,D2,discover/sears/lending club consolidatio,credit_card,141.05,6000,21.41%,Menomonee Falls,WI,RENT,5287.5,700-704,11/21/93,9,27,24321,96.10%,2,0,0,0,,0,,,10+ years,1
352280,15000,0,11.91%,36 months,C3,investing in residential Land,home_improvement,497.58,15000,19.66%,Brandon,FL,RENT,5416.67,700-704,3/13/03,9,16,24985,49.60%,5,0,0,0,,0,,The Texas A & M Univ. - Tarleton State University,< 1 year,0
2306179,20000,20000,18.49%,36 months,D2,Consolidate,debt_consolidation,0,20000,12.77%,SHELBY TOWNSHIP,MI,MORTGAGE,6250,690-694,7/6/00,15,22,12190,46.70%,2,0,0,0,70,0,,,2 years,0
476091,6500,6475,17.04%,36 months,E3,R6 Loan,major_purchase,231.89,6500,20.81%,SILVER SPRING,MD,RENT,5833.33,670-674,2/2/06,11,18,7483,94.80%,6,0,0,0,,0,,,2 years,0
437150,4600,4600,8.59%,36 months,A4,Consolidate Debt Loan,debt_consolidation,145.41,4600,11.91%,Westampton,NJ,RENT,4333,735-739,4/26/98,14,28,4429,15.60%,1,0,0,0,,0,,"Burlington County College,University of Phoenix-Online Campus",9 years,1
737605,10000,10000,5.79%,36 months,A2,Teacher's Breathing Room,credit_card,303.27,10000,14.10%,River Ridge,LA,MORTGAGE,3333.33,785-789,8/3/97,7,18,6657,16.30%,1,0,0,0,,0,,,6 years,1
1153711,10000,10000,13.99%,36 months,C1,debt con.,debt_consolidation,341.73,10000,10.01%,HULL,MA,RENT,2916.67,680-684,12/27/92,8,11,6505,91.60%,0,0,0,0,,0,,,10+ years,0
622844,1400,1400,18.54%,60 months,F3,debt,debt_consolidation,35.97,1400,23.32%,new hartford,NY,OWN,4250,665-669,4/26/98,11,66,3084,99.50%,2,0,0,2,2,0,,,10+ years,0
1626597,33425,33425,19.72%,60 months,D5,Debt consolidation,debt_consolidation,880.36,33425,22.91%,DELTONA,FL,MORTGAGE,6250,690-694,11/3/00,15,27,14570,48.60%,0,0,0,0,25,0,,,7 years,0
1391104,20000,20000,17.27%,60 months,C5,Debt Consolidation,debt_consolidation,499.96,20000,10.94%,TRUTH OR CONSEQUENCES,NM,MORTGAGE,8666.67,705-709,12/27/00,9,26,8843,30.40%,1,0,0,0,,0,,,6 years,1
2375477,24000,24000,11.14%,36 months,B2,Debt consolidation,debt_consolidation,787.33,24000,14.95%,NORTH RICHLAND HILLS,TX,MORTGAGE,11666.67,680-684,6/22/98,12,34,19898,80.60%,0,0,0,0,73,0,,,8 years,0
747645,3200,3200,10.59%,36 months,B2,Bathroom Home Improvement,home_improvement,104.15,3200,4.67%,Waltham,MA,MORTGAGE,13333.33,710-714,4/4/94,15,35,16856,17.50%,3,0,0,0,,0,,,2 years,1
1037251,17000,16975,13.49%,36 months,C1,Credit card consolidation,debt_consolidation,576.82,17000,15.73%,ALEXANDRIA,KY,RENT,3083.33,715-719,10/19/00,7,29,17465,91.40%,1,0,0,0,,0,,,5 years,1
452969,6000,6000,7.74%,36 months,A3,Home loan closing costs,house,187.32,6000,9.76%,Sacramento,CA,RENT,2500,765-769,4/12/88,7,30,7552,15.80%,2,0,0,0,,0,,"UC Santa Barabara,Fuller Theological Seminary in California,Sierra College",3 years,1
870800,12000,12000,5.42%,36 months,A1,Debt Consolidation,debt_consolidation,361.92,12000,9.12%,seattle,WA,RENT,5416.67,750-754,12/25/89,9,24,18873,46.40%,0,0,0,0,,0,,,9 years,1
2080420,6000,6000,14.09%,36 months,B5,fix it loan,debt_consolidation,205.33,6000,28.05%,woodbury,MN,RENT,2000,670-674,12/4/03,9,28,6301,82.90%,0,0,0,1,21,0,,,< 1 year,0
352479,9750,0,18.86%,36 months,G5,Debt Consolidation,debt_consolidation,274.39,7500,27.26%,Los Angeles,CA,OTHER,6833.33,650-654,11/6/98,10,41,22515,95.80%,3,0,0,0,,0,,,< 1 year,0
2367894,26500,26500,17.77%,36 months,D1,DebtFreer,debt_consolidation,0,26500,21.46%,GLEN RIDDLE,PA,OWN,5000,675-679,8/9/72,13,27,47403,93.50%,2,0,0,0,70,0,,,10+ years,0
1342115,20000,20000,22.45%,60 months,F1,Debt consolidation,debt_consolidation,557.51,20000,23.43%,ANSONIA,CT,MORTGAGE,6166.67,670-674,10/30/90,18,46,16927,88.20%,0,0,0,0,26,0,,,10+ years,1
694223,5000,4950,9.63%,36 months,B1,Debt Consolidation Loan,debt_consolidation,160.47,5000,3.45%,ARCADIA,CA,RENT,5416.67,715-719,3/27/07,6,12,6234,27.20%,0,0,0,0,,0,,,1 year,1
2435394,10000,10000,14.33%,36 months,C1,debtnomore,debt_consolidation,0,10000,13.66%,WILMINGTON,IL,RENT,3500,670-674,9/23/99,15,27,8122,95.60%,0,0,0,0,43,0,,,3 years,0
618282,9000,5625,6.54%,36 months,A4,Expenses,major_purchase,172.51,5625,24.28%,Columbus,OH,MORTGAGE,3084.75,725-729,10/11/00,10,12,5930,28.80%,1,0,0,0,,0,,,3 years,1
453018,19975,16431.49,13.92%,36 months,C4,Taxes and Engagement,other,681.89,19975,14.16%,Miami,FL,RENT,10416.67,690-694,11/11/99,8,8,8641,41.90%,0,0,0,0,,0,,,9 years,0
2227234,35000,35000,18.75%,60 months,D3,pesonal,debt_consolidation,0,35000,18.70%,bronx,NY,RENT,8333.33,725-729,7/25/90,16,27,24483,29.90%,2,0,0,0,27,0,,,4 years,0
2087101,5000,5000,7.90%,36 months,A4,Home Improvement ,home_improvement,156.46,5000,4.37%,Galveston,TX,OWN,3000,790-794,3/15/90,3,4,0,0%,0,0,0,0,,0,,,n/a,0
772054,11000,11000,17.99%,60 months,E1,Credit card consolidation,debt_consolidation,279.27,11000,8.04%,MANHATTAN,KS,RENT,5000,690-694,4/16/91,9,14,12797,92.10%,1,0,0,0,,0,,,4 years,1
376227,8400,4501.36,13.79%,36 months,C5,Tax loan/debt repayment,other,286.24,8400,15.05%,COSTA MESA,CA,RENT,7500,680-684,6/11/95,15,28,26295,70.30%,0,0,0,1,14,0,,"Augustana College,University of Iowa",8 years,1
1144113,24875,24825,22.45%,60 months,F1,Payoff 401k,debt_consolidation,693.4,24875,13.31%,Richmond,VA,MORTGAGE,6985.92,680-684,10/28/02,8,19,31099,81.70%,0,0,0,0,,0,,,10+ years,0
2083544,30000,30000,17.27%,36 months,C5,Debt Payoff,debt_consolidation,1073.62,30000,20%,MONROE,MI,MORTGAGE,6250,720-724,5/7/98,7,21,22810,54.10%,1,0,0,0,46,0,,,10+ years,0
2296832,17000,17000,12.12%,36 months,B3,Money for a home beautification,home_improvement,0,17000,19.35%,SANTA CLARA,CA,RENT,4000,675-679,4/6/06,8,13,11345,60%,0,0,0,1,15,0,,,7 years,0
2368584,9000,8975,13.11%,36 months,B4,Credit Card - Refinance,credit_card,303.73,9000,16.34%,Seattle,WA,RENT,6250,670-674,2/20/99,13,25,13678,66.70%,0,0,0,0,27,0,,,5 years,0
551639,6000,6000,13.61%,60 months,C2,car,car,138.4,6000,10.08%,jamaica estate,NY,OWN,6188,695-699,3/30/86,6,26,6963,76.50%,0,0,0,0,71,0,,,10+ years,1
441435,10000,9939.56,15.31%,36 months,D3,Sears Home Repair & Service Franchise,small_business,348.16,10000,1.38%,Brooklyn,NY,RENT,2166.67,790-794,6/16/03,3,8,425,2.10%,0,0,0,0,,0,,"Southwest Institute of Healing Arts,University of New Mexico-Main Campus",1 year,1
459286,13000,12811.64,13.57%,36 months,C3,A Reasonable Loan,debt_consolidation,441.6,13000,15.79%,VAN NUYS,CA,RENT,3400,685-689,11/1/96,9,13,17704,72.50%,0,0,0,0,38,0,,,3 years,1
2276029,11500,11500,8.90%,36 months,A5,Credit card refinancing,credit_card,365.17,11500,30%,MERRIAM,KS,MORTGAGE,2916.67,715-719,10/2/00,9,52,6993,47.20%,0,0,0,0,30,0,,,10+ years,0
755184,4200,4200,5.99%,36 months,A2,Pay Back Citi Card,debt_consolidation,127.76,4200,2.66%,TULSA,OK,MORTGAGE,5258,760-764,8/31/84,9,14,6367,37.30%,1,0,0,0,,0,,,1 year,1
1050137,3000,3000,12.42%,60 months,B4,Personal ,other,67.38,3000,18.23%,NORRISTOWN,PA,RENT,3834,720-724,2/27/01,16,36,3017,53.90%,1,0,0,0,,0,,,< 1 year,1
2435648,3000,3000,15.80%,36 months,C3,Consolidation loan,debt_consolidation,105.18,3000,24.67%,EAST ROCHESTER,NY,RENT,2083.33,705-709,6/19/00,13,27,6384,61.40%,1,0,0,1,20,0,,,7 years,0
2077843,10000,10000,7.62%,36 months,A3,conso,debt_consolidation,311.62,10000,19.54%,LUBBOCK,TX,MORTGAGE,5000,730-734,2/6/97,15,35,14164,44%,2,0,0,0,80,0,,,7 years,0
513036,21000,9775,11.86%,60 months,B5,Citibank,debt_consolidation,306,13800,15.67%,DELRAN,NJ,MORTGAGE,8417,735-739,1/15/95,11,46,6033,24.30%,3,0,0,0,,0,,,3 years,1
373984,9000,8039.48,11.26%,36 months,B2,Debt Reduction,debt_consolidation,295.77,9000,7.45%,Alpine,TX,RENT,7083,740-744,5/4/94,9,17,8827,34.30%,1,0,0,0,,0,,"Virginia Commonwealth University,Tulane University of Louisiana",< 1 year,1
1095839,35000,35000,14.27%,36 months,C2,Debt Consolidation,debt_consolidation,1200.82,35000,9.05%,New Bern,NC,MORTGAGE,6375,725-729,10/10/76,10,54,31112,49.20%,1,0,0,0,24,0,,,n/a,1
751268,3000,3000,10.99%,36 months,B3,Home Improvement Loan,home_improvement,98.21,3000,8.95%,Laguna Niguel,CA,MORTGAGE,8250,705-709,4/25/85,7,21,21033,95.60%,0,0,0,0,,0,,,10+ years,1
2369422,10000,10000,11.14%,36 months,B2,Debt Consolidation,debt_consolidation,328.06,10000,20.73%,BAYTOWN,TX,MORTGAGE,5833.33,685-689,7/1/97,16,35,11377,38.10%,1,0,0,0,30,0,,,1 year,0
368461,2800,2485.25,13.47%,36 months,C4,Trip to Paris,vacation,94.99,2800,16.71%,SAN LEANDRO,CA,RENT,4381.83,670-674,9/28/00,7,14,2275,49.50%,1,0,0,0,35,0,,University of California-Berkeley (Cal UC Berkeley),3 years,1
1069128,6225,6225,7.90%,36 months,A4,Home Repair Debt Consolidation,debt_consolidation,194.79,6225,14.14%,Vista,CA,MORTGAGE,5850,710-714,10/22/02,12,26,18564,64.40%,0,0,0,0,,0,,,5 years,1
435771,9600,9575,12.87%,36 months,C1,Arceo Family,debt_consolidation,322.88,9600,24.56%,Lewisvlle,TX,MORTGAGE,9583.33,690-694,2/29/96,15,36,49128,61.40%,1,0,0,1,19,0,,Kansas State University,4 years,1
525475,9250,9250,6.54%,36 months,A4,On the way outta the red,debt_consolidation,283.68,9250,23.24%,Warrenville,IL,RENT,2143,730-734,12/6/01,10,21,16711,44%,0,0,0,0,,0,,,1 year,1
